,iso_code,location,date,total_cases,new_cases,total_deaths,new_deaths,total_cases_per_million,new_cases_per_million,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,tests_units,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cvd_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_100k,driving,transit,walking,days,lockdown_measures
72,FRA,France,2020/3/27,29155,3922,1696,365,446.659,60.086,25.983,5.592,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,21.83,11.23,14.87,26,3
73,FRA,France,2020/3/28,32964,3809,1995,299,505.013,58.354,30.564,4.581,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,18.44,11.07,14.26,27,3
74,FRA,France,2020/3/29,37575,4611,2314,319,575.655,70.641,35.451,4.887,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,17.2,10.66,10.44,28,3
75,FRA,France,2020/3/30,40174,2599,2606,292,615.472,39.817,39.924,4.473,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,22.89,11.96,12.95,29,3
76,FRA,France,2020/3/31,44550,4376,3024,418,682.513,67.041,46.328,6.404,224254,,3.436,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,23.74,12.04,14.09,30,3
77,FRA,France,2020/4/1,52128,7578,3523,499,798.609,116.096,53.973,7.645,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,23.86,11.92,14.68,31,3
78,FRA,France,2020/4/2,56989,4861,4032,509,873.08,74.471,61.771,7.798,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,24.15,11.87,14.64,32,3
79,FRA,France,2020/4/3,59105,2116,4503,471,905.497,32.417,68.987,7.216,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,23.5,11.56,15.13,33,3
80,FRA,France,2020/4/4,64338,5233,6507,2004,985.668,80.17,99.688,30.702,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,19.72,10.7,14.93,34,3
81,FRA,France,2020/4/5,68605,4267,7560,1053,1051.039,65.371,115.82,16.132,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,19.61,11.25,14.45,35,3
82,FRA,France,2020/4/6,70478,1873,8078,518,1079.734,28.695,123.756,7.936,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,25.69,12.6,14.9,36,3
83,FRA,France,2020/4/7,74390,3912,8911,833,1139.666,59.932,136.518,12.762,333807,,5.114,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.27,12.49,16.18,37,3
84,FRA,France,2020/4/8,78167,3777,10328,1417,1197.53,57.864,158.227,21.709,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.46,12.2,16.23,38,3
85,FRA,France,2020/4/9,82048,3881,10869,541,1256.988,59.458,166.515,8.288,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.9,12.1,16.66,39,3
86,FRA,France,2020/4/10,86334,4286,12210,1341,1322.65,65.662,187.059,20.544,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.58,12.25,17.09,40,3
87,FRA,France,2020/4/11,90676,4342,13197,987,1389.17,66.52,202.18,15.121,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,21.66,11.43,15.5,41,3
88,FRA,France,2020/4/12,93790,3114,13832,635,1436.877,47.707,211.908,9.728,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,17.91,10.56,12.49,42,3
89,FRA,France,2020/4/13,95403,1613,14393,561,1461.588,24.711,220.503,8.595,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,21.83,12.25,13.84,43,3
90,FRA,France,2020/4/14,98076,2673,14967,574,1502.539,40.951,229.297,8.794,463662,,7.103,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,30.2,13.68,17.36,44,3
91,FRA,France,2020/4/15,103573,5497,15729,762,1586.754,84.215,240.971,11.674,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,30.76,13.56,18.07,45,3
92,FRA,France,2020/4/16,106206,2633,17167,1438,1627.092,40.338,263.001,22.03,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,31.09,13.78,18.22,46,3
93,FRA,France,2020/4/17,108847,2641,17920,753,1667.552,40.461,274.537,11.536,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,30.44,13.92,18.3,47,3
94,FRA,France,2020/4/18,109252,405,18681,761,1673.757,6.205,286.196,11.659,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,24.49,12.55,15.95,48,3
95,FRA,France,2020/4/19,111821,2569,19323,642,1713.115,39.357,296.031,9.836,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,23.65,12.96,13.91,49,3
96,FRA,France,2020/4/20,112606,785,19718,395,1725.141,12.026,302.083,6.051,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,32.28,14.91,17.37,50,3
97,FRA,France,2020/4/21,114657,2051,20265,547,1756.562,31.422,310.463,8.38,595154,,9.118,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,33.3,15.76,18.56,51,3
98,FRA,France,2020/4/22,117324,2667,20796,531,1797.421,40.859,318.598,8.135,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,33.86,15.49,19.22,52,3
99,FRA,France,2020/4/23,119151,1827,21340,544,1825.411,27.99,326.932,8.334,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,34.29,15.34,19.68,53,3
100,FRA,France,2020/4/24,120804,1653,21856,516,1850.735,25.324,334.837,7.905,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,32.44,14.68,18.93,54,3
101,FRA,France,2020/4/25,122577,1773,22245,389,1877.898,27.163,340.797,5.96,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.22,13.58,17.08,55,3
102,FRA,France,2020/4/26,124114,1537,22614,369,1901.445,23.547,346.45,5.653,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,26.32,14.11,16.18,56,3
103,FRA,France,2020/4/27,124575,461,22856,242,1908.508,7.063,350.157,3.707,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,34.69,16.11,17.7,57,3
104,FRA,France,2020/4/28,125770,1195,23293,437,1926.815,18.308,356.852,6.695,724574,,11.101,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,45.68,18.43,19.22,58,3
105,FRA,France,2020/4/29,126835,1065,23660,367,1943.131,16.316,362.475,5.622,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,42.32,18.1,18.96,59,3
106,FRA,France,2020/4/30,128442,1607,24087,427,1967.751,24.619,369.016,6.542,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,39.47,17.36,18.88,60,3
107,FRA,France,2020/5/1,129581,1139,24376,289,1985.2,17.45,373.444,4.428,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,30.65,15.99,15.67,61,3
108,FRA,France,2020/5/2,130185,604,24594,218,1994.454,9.253,376.784,3.34,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,32.43,16.16,17.84,62,3
109,FRA,France,2020/5/3,130979,794,24760,166,2006.618,12.164,379.327,2.543,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,32.5,17.49,17.45,63,3
110,FRA,France,2020/5/4,131287,308,24895,135,2011.337,4.719,381.395,2.068,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,41.89,20.31,21.65,64,3
111,FRA,France,2020/5/5,131863,576,25201,306,2020.161,8.824,386.083,4.688,831174,,12.734,,tests performed,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,44.33,21.67,22.3,65,3
112,FRA,France,2020/5/6,132967,1104,25531,330,2037.074,16.913,391.139,5.056,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,46.14,22.83,24.78,66,3
113,FRA,France,2020/5/7,137150,4183,25809,278,2101.159,64.084,395.398,4.259,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,46.95,23.46,25.53,67,3
114,FRA,France,2020/5/8,137779,629,25987,178,2110.795,9.636,398.125,2.727,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,38.27,22.11,21.98,68,3
115,FRA,France,2020/5/9,138421,642,26230,243,2120.63,9.836,401.848,3.723,,,,,,65273512,122.578,42,19.718,13.079,38605.671,,86.06,4.77,30.1,35.6,,5.98,38.7,21.52,22.07,69,3
116,DEU,Germany,2020/3/1,111,54,0,0,1.325,0.645,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,106.11,123.28,95.72,1,0
117,DEU,Germany,2020/3/2,129,18,0,0,1.54,0.215,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,101.52,118.97,102.74,2,0
48,DEU,Germany,2020/3/3,157,28,0,0,1.874,0.334,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,104.1,116.1,103.29,3,0
49,DEU,Germany,2020/3/4,196,39,0,0,2.339,0.465,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,102.87,114.82,101.89,4,0
50,DEU,Germany,2020/3/5,262,66,0,0,3.127,0.788,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,105.34,117.3,102.6,5,0
51,DEU,Germany,2020/3/6,400,138,0,0,4.774,1.647,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,115.68,127.44,116.04,6,0
52,DEU,Germany,2020/3/7,684,284,0,0,8.164,3.39,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,112.85,134.51,140.22,7,0
53,DEU,Germany,2020/3/8,847,163,0,0,10.109,1.945,0,0,124716,,1.489,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,105.05,115.27,93.98,8,0
54,DEU,Germany,2020/3/9,902,55,0,0,10.766,0.656,0,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,99.11,110.61,96.92,9,1
55,DEU,Germany,2020/3/10,1139,237,2,2,13.594,2.829,0.024,0.024,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,100.16,106.74,90.68,10,1
56,DEU,Germany,2020/3/11,1296,157,2,0,15.468,1.874,0.024,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,97.05,101.51,96.4,11,1
57,DEU,Germany,2020/3/12,1567,271,3,1,18.703,3.235,0.036,0.012,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,87.94,91.75,89.79,12,1
58,DEU,Germany,2020/3/13,2369,802,5,2,28.275,9.572,0.06,0.024,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,86.47,82.21,88.28,13,1
59,DEU,Germany,2020/3/14,3062,693,5,0,36.546,8.271,0.06,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,78.32,77.72,95.38,14,1
60,DEU,Germany,2020/3/15,3795,733,8,3,45.295,8.749,0.095,0.036,252173,,3.01,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,72.26,63.99,75.8,15,1
61,DEU,Germany,2020/3/16,4838,1043,12,4,57.744,12.449,0.143,0.048,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,68.97,57.93,71.25,16,2
62,DEU,Germany,2020/3/17,6012,1174,13,1,71.756,14.012,0.155,0.012,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,63.71,50.68,61.98,17,2
63,DEU,Germany,2020/3/18,7156,1144,13,0,85.41,13.654,0.155,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,59.52,46.15,57.99,18,2
64,DEU,Germany,2020/3/19,8198,1042,13,0,97.847,12.437,0.155,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,54.87,39.17,51.98,19,2
65,DEU,Germany,2020/3/20,14138,5940,43,30,168.744,70.897,0.513,0.358,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,50.87,33.88,45.37,20,2
66,DEU,Germany,2020/3/21,18187,4049,45,2,217.07,48.327,0.537,0.024,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,37.9,29.1,36.4,21,2
67,DEU,Germany,2020/3/22,21463,3276,67,22,256.171,39.101,0.8,0.263,600792,,7.171,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,39.75,30.14,42.76,22,2
68,DEU,Germany,2020/3/23,24774,3311,94,27,295.689,39.518,1.122,0.322,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,45.1,31.37,42.11,23,2
69,DEU,Germany,2020/3/24,29212,4438,126,32,348.659,52.97,1.504,0.382,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,45.53,31,43.85,24,2
70,DEU,Germany,2020/3/25,31554,2342,149,23,376.612,27.953,1.778,0.275,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,46.48,31.36,43.83,25,2
71,DEU,Germany,2020/3/26,36508,4954,198,49,435.74,59.128,2.363,0.585,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,48.12,31.4,45.78,26,2
72,DEU,Germany,2020/3/27,42288,5780,253,55,504.727,68.987,3.02,0.656,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,49.58,31.8,52.26,27,2
73,DEU,Germany,2020/3/28,48582,6294,325,72,579.849,75.122,3.879,0.859,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,45.98,31.88,58.85,28,2
74,DEU,Germany,2020/3/29,52547,3965,389,64,627.173,47.324,4.643,0.764,962307,,11.486,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,42.18,29.48,33.95,29,2
75,DEU,Germany,2020/3/30,57298,4751,455,66,683.878,56.705,5.431,0.788,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,50,32.39,42.5,30,2
76,DEU,Germany,2020/3/31,61913,4615,583,128,738.96,55.082,6.958,1.528,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,52.68,35.14,47.88,31,2
77,DEU,Germany,2020/4/1,67366,5453,732,149,804.044,65.084,8.737,1.778,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,53.29,33.52,50.5,32,2
78,DEU,Germany,2020/4/2,73522,6156,872,140,877.519,73.475,10.408,1.671,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,53.15,33.82,50.82,33,2
79,DEU,Germany,2020/4/3,79696,6174,1017,145,951.208,73.69,12.138,1.731,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,51.46,32.02,48.24,34,2
80,DEU,Germany,2020/4/4,85778,6082,1158,141,1023.8,72.591,13.821,1.683,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,47.44,33.02,59.17,35,2
81,DEU,Germany,2020/4/5,91714,5936,1342,184,1094.649,70.849,16.017,2.196,1370655,,16.359,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,55.02,39.16,75.42,36,2
82,DEU,Germany,2020/4/6,95391,3677,1434,92,1138.536,43.887,17.115,1.098,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,58.99,40.67,66.13,37,2
83,DEU,Germany,2020/4/7,99225,3834,1607,173,1184.296,45.761,19.18,2.065,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,60.26,40.58,66.37,38,2
84,DEU,Germany,2020/4/8,103228,4003,1861,254,1232.074,47.778,22.212,3.032,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,61.92,39.96,67.94,39,2
85,DEU,Germany,2020/4/9,108202,4974,2107,246,1291.441,59.367,25.148,2.936,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,58.89,38.54,65.26,40,2
86,DEU,Germany,2020/4/10,113525,5323,2373,266,1354.973,63.532,28.323,3.175,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,51.44,40.24,73.42,41,2
87,DEU,Germany,2020/4/11,117658,4133,2544,171,1404.302,49.329,30.364,2.041,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,51.05,36.2,67.61,42,2
88,DEU,Germany,2020/4/12,120479,2821,2673,129,1437.972,33.67,31.903,1.54,1749888,,20.886,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,46.1,37.88,67.93,43,2
89,DEU,Germany,2020/4/13,123016,2537,2799,126,1468.253,30.28,33.407,1.504,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,53.67,38.77,54.13,44,2
90,DEU,Germany,2020/4/14,125098,2082,2969,170,1493.102,24.85,35.436,2.029,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,61.19,41.62,55.07,45,2
91,DEU,Germany,2020/4/15,127584,2486,3254,285,1522.774,29.672,38.838,3.402,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,63.04,43.22,63.21,46,2
92,DEU,Germany,2020/4/16,130450,2866,3569,315,1556.981,34.207,42.598,3.76,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,65.48,44.83,69.23,47,2
93,DEU,Germany,2020/4/17,133830,3380,3868,299,1597.323,40.342,46.166,3.569,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,64.69,43.47,69.5,48,2
94,DEU,Germany,2020/4/18,137439,3609,4110,242,1640.398,43.075,49.055,2.888,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,57.58,42.91,69.57,49,2
95,DEU,Germany,2020/4/19,139897,2458,4294,184,1669.735,29.337,51.251,2.196,2079915,,24.825,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,63.82,46.65,75.93,50,2
96,DEU,Germany,2020/4/20,141672,1775,4404,110,1690.921,21.185,52.564,1.313,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,66.95,47.02,66.52,51,2
97,DEU,Germany,2020/4/21,143457,1785,4598,194,1712.225,21.305,54.879,2.315,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,68.02,44.89,66.47,52,2
98,DEU,Germany,2020/4/22,145694,2237,4879,281,1738.925,26.7,58.233,3.354,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,69.71,46.87,68.86,53,2
99,DEU,Germany,2020/4/23,148046,2352,5094,215,1766.997,28.072,60.799,2.566,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,70.28,47.32,72.15,54,2
100,DEU,Germany,2020/4/24,150383,2337,5321,227,1794.89,27.893,63.509,2.709,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,67.88,44.47,68.32,55,2
101,DEU,Germany,2020/4/25,152438,2055,5500,179,1819.418,24.527,65.645,2.136,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,62.8,44.16,72.98,56,2
102,DEU,Germany,2020/4/26,154175,1737,5640,140,1840.15,20.732,67.316,1.671,2437791,,29.096,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,68.59,49.81,81.52,57,2
103,DEU,Germany,2020/4/27,155193,1018,5750,110,1852.3,12.15,68.629,1.313,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,70.08,48.72,70.04,58,2
104,DEU,Germany,2020/4/28,156337,1144,5913,163,1865.954,13.654,70.574,1.945,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,69.04,46.4,59.81,59,2
105,DEU,Germany,2020/4/29,157641,1304,6115,202,1881.518,15.564,72.985,2.411,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,70.61,45.55,59.04,60,2
106,DEU,Germany,2020/4/30,159119,1478,6288,173,1899.159,17.641,75.05,2.065,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,70.3,45.07,60.08,61,2
107,DEU,Germany,2020/5/1,159119,0,6288,0,1899.159,0,75.05,0,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,62.46,45.75,59.29,62,2
108,DEU,Germany,2020/5/2,161703,2584,6575,287,1930,30.841,78.476,3.425,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,65.91,44.9,59.26,63,2
109,DEU,Germany,2020/5/3,162496,793,6649,74,1939.465,9.465,79.359,0.883,2755770,,32.891,,tests performed,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,73.49,53.31,75.48,64,2
110,DEU,Germany,2020/5/4,163175,679,6692,43,1947.569,8.104,79.872,0.513,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,75.92,54.35,67.46,65,2
111,DEU,Germany,2020/5/5,163860,685,6831,139,1955.745,8.176,81.531,1.659,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,77.39,54.6,71.69,66,2
112,DEU,Germany,2020/5/6,164897,1037,6996,165,1968.122,12.377,83.5,1.969,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,79.3,55.35,76.51,67,2
113,DEU,Germany,2020/5/7,166091,1194,7119,123,1982.373,14.251,84.969,1.468,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,81.72,56.71,79.51,68,2
114,DEU,Germany,2020/5/8,167300,1209,7266,147,1996.803,14.43,86.723,1.755,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,84.77,57.39,83.97,69,2
115,DEU,Germany,2020/5/9,168551,1251,7369,103,2011.734,14.931,87.952,1.229,,,,,,83783945,237.016,46.6,21.453,15.957,45229.245,,156.139,8.31,28.2,33.1,,8,79.18,56.13,86.37,70,2
116,HUN,Hungary,2020/3/21,103,18,4,3,10.662,1.863,0.414,0.311,3477,470,0.36,0.049,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,39.15,20.95,0,1,2
117,HUN,Hungary,2020/3/22,131,28,4,0,13.561,2.898,0.414,0,4443,966,0.46,0.1,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,36.07,18.2,0,2,2
17,HUN,Hungary,2020/3/23,167,36,7,3,17.287,3.727,0.725,0.311,5515,1072,0.571,0.111,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,40.79,19.58,0,3,2
18,HUN,Hungary,2020/3/24,187,20,8,1,19.357,2.07,0.828,0.104,6113,598,0.633,0.062,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,43.23,23.57,0,4,2
19,HUN,Hungary,2020/3/25,226,39,10,2,23.395,4.037,1.035,0.207,6817,704,0.706,0.073,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,43.61,21.56,0,5,2
20,HUN,Hungary,2020/3/26,261,35,10,0,27.018,3.623,1.035,0,8005,1188,0.829,0.123,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,46.11,24.66,0,6,2
21,HUN,Hungary,2020/3/27,300,39,10,0,31.055,4.037,1.035,0,9275,1270,0.96,0.131,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,55.78,31.49,0,7,2
22,HUN,Hungary,2020/3/28,343,43,11,1,35.506,4.451,1.139,0.104,10303,1028,1.067,0.106,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,36.55,24.24,0,8,2
23,HUN,Hungary,2020/3/29,408,65,13,2,42.234,6.729,1.346,0.207,12148,1845,1.258,0.191,tests performed,9660350,108.043,43.4,18.577,11.976,26777.561,0.5,278.296,7.55,26.8,34.8,,7.02,39.59,25.2,0,9,2
